"YearStart","LocationAbbr","Class","Data_Value","Data_Value_Alt","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age(years)","Education","Gender","Income","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","Number_people"
2017,"GU","Obesity / Weight Status",35.6,35.6,27.6,44.6,210,NA,NA,NA,"$35,000 - $49,999",NA,"(13.444304, 144.793731)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",75
2017,"GU","Obesity / Weight Status",34.2,34.2,27,42.3,246,NA,NA,NA,"$15,000 - $24,999",NA,"(13.444304, 144.793731)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",85
2017,"GU","Obesity / Weight Status",33.8,33.8,27.7,40.4,298,NA,NA,NA,"$75,000 or greater",NA,"(13.444304, 144.793731)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",101
2017,"GU","Obesity / Weight Status",33.7,33.7,23.8,45.2,125,NA,NA,NA,"Data not reported",NA,"(13.444304, 144.793731)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",43
2017,"GU","Obesity / Weight Status",43.6,43.6,34.7,52.8,178,NA,NA,NA,NA,"2 or more races","(13.444304, 144.793731)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",78
2017,"GU","Obesity / Weight Status",18.8,18.8,14.2,24.6,397,NA,NA,NA,NA,"Asian","(13.444304, 144.793731)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",75
2017,"GU","Obesity / Weight Status",31.1,31.1,22.7,41,150,NA,NA,NA,NA,"Non-Hispanic White","(13.444304, 144.793731)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",47
2017,"GU","Obesity / Weight Status",33.6,33.6,24.7,43.9,132,NA,NA,NA,NA,"Hispanic","(13.444304, 144.793731)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",45
2017,"GU","Obesity / Weight Status",42.9,42.9,37.4,48.6,519,NA,NA,NA,NA,"Hawaiian/Pacific Islander","(13.444304, 144.793731)","OWS","OWS1","Q036","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",223
2017,"HI","Obesity / Weight Status",15.9,15.9,12.5,19.8,467,"18 - 24",NA,NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",75
2017,"HI","Obesity / Weight Status",22.2,22.2,19.8,24.9,1505,"55 - 64",NA,NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",335
2017,"HI","Obesity / Weight Status",26.8,26.8,22.9,31,866,"25 - 34",NA,NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",233
2017,"HI","Obesity / Weight Status",19.8,19.8,17.4,22.3,2366,"65 or older",NA,NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",469
2017,"HI","Obesity / Weight Status",28.5,28.5,24.9,32.4,953,"35 - 44",NA,NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",272
2017,"HI","Obesity / Weight Status",29,29,25.7,32.6,1162,"45 - 54",NA,NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",337
2017,"HI","Obesity / Weight Status",28.6,28.6,25.9,31.4,1806,NA,"High school graduate",NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",517
2017,"HI","Obesity / Weight Status",17.8,17.8,16.2,19.6,3130,NA,"College graduate",NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",558
2017,"HI","Obesity / Weight Status",23.3,23.3,21,25.7,2108,NA,"Some college or technical school",NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",492
2017,"HI","Obesity / Weight Status",30,30,23.5,37.3,269,NA,"Less than high school",NA,NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",81
2017,"HI","Obesity / Weight Status",25.1,25.1,23.2,27.1,3529,NA,NA,"Male",NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",886
2017,"HI","Obesity / Weight Status",22.4,22.4,20.5,24.3,3786,NA,NA,"Female",NA,NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",849
2017,"HI","Obesity / Weight Status",19.5,19.5,15.1,24.7,524,NA,NA,NA,"Data not reported",NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",103
2017,"HI","Obesity / Weight Status",22.9,22.9,19.5,26.7,975,NA,NA,NA,"$15,000 - $24,999",NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",224
2017,"HI","Obesity / Weight Status",26.3,26.3,21.8,31.4,665,NA,NA,NA,"$25,000 - $34,999",NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",175
2017,"HI","Obesity / Weight Status",27.6,27.6,22.8,32.9,633,NA,NA,NA,"Less than $15,000",NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",175
2017,"HI","Obesity / Weight Status",22.8,22.8,20.7,25.2,2490,NA,NA,NA,"$75,000 or greater",NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",568
2017,"HI","Obesity / Weight Status",23.9,23.9,20.4,27.8,1098,NA,NA,NA,"$50,000 - $74,999",NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",263
2017,"HI","Obesity / Weight Status",25.9,25.9,21.9,30.2,934,NA,NA,NA,"$35,000 - $49,999",NA,"(21.304850435, -157.857749403)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",242
2017,"HI","Obesity / Weight Status",17.3,17.3,15.1,19.7,2318,NA,NA,NA,NA,"Non-Hispanic White","(21.304850435, -157.857749403)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",402
2017,"HI","Obesity / Weight Status",44.4,44.4,37.2,51.9,316,NA,NA,NA,NA,"Hawaiian/Pacific Islander","(21.304850435, -157.857749403)","OWS","OWS1","Q036","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",141
2017,"HI","Obesity / Weight Status",37.3,37.3,34.3,40.4,1698,NA,NA,NA,NA,"2 or more races","(21.304850435, -157.857749403)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",634
2017,"HI","Obesity / Weight Status",33.9,33.9,28.9,39.4,616,NA,NA,NA,NA,"Hispanic","(21.304850435, -157.857749403)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",209
2017,"HI","Obesity / Weight Status",30.8,30.8,17.7,48,63,NA,NA,NA,NA,"Non-Hispanic Black","(21.304850435, -157.857749403)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",20
2017,"HI","Obesity / Weight Status",16.1,16.1,14.2,18.3,2214,NA,NA,NA,NA,"Asian","(21.304850435, -157.857749403)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",357
2017,"IA","Obesity / Weight Status",37.7,37.7,34.1,41.5,790,"25 - 34",NA,NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",298
2017,"IA","Obesity / Weight Status",43.2,43.2,40.4,46,1444,"55 - 64",NA,NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",624
2017,"IA","Obesity / Weight Status",32.5,32.5,30.4,34.7,2403,"65 or older",NA,NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",781
2017,"IA","Obesity / Weight Status",42.4,42.4,39.3,45.6,1143,"45 - 54",NA,NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",485
2017,"IA","Obesity / Weight Status",39.1,39.1,35.7,42.7,860,"35 - 44",NA,NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",337
2017,"IA","Obesity / Weight Status",22.6,22.6,18.6,27.1,473,"18 - 24",NA,NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",107
2017,"IA","Obesity / Weight Status",39.9,39.9,37.6,42.2,2264,NA,"High school graduate",NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",904
2017,"IA","Obesity / Weight Status",38,38,35.6,40.4,2090,NA,"Some college or technical school",NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",795
2017,"IA","Obesity / Weight Status",39.5,39.5,33.5,45.8,325,NA,"Less than high school",NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",129
2017,"IA","Obesity / Weight Status",28.9,28.9,27,31,2420,NA,"College graduate",NA,NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",700
2017,"IA","Obesity / Weight Status",36.4,36.4,34.5,38.3,3576,NA,NA,"Female",NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",1302
2017,"IA","Obesity / Weight Status",36.4,36.4,34.6,38.2,3530,NA,NA,"Male",NA,NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",1285
2017,"IA","Obesity / Weight Status",40,40,36.3,43.8,983,NA,NA,NA,"$35,000 - $49,999",NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",394
2017,"IA","Obesity / Weight Status",50.1,50.1,44.5,55.8,451,NA,NA,NA,"Less than $15,000",NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",226
2017,"IA","Obesity / Weight Status",30.7,30.7,28.6,33,2127,NA,NA,NA,"$75,000 or greater",NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",653
2017,"IA","Obesity / Weight Status",39.8,39.8,36.6,43.1,1126,NA,NA,NA,"$50,000 - $74,999",NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",449
2017,"IA","Obesity / Weight Status",31.1,31.1,27.5,34.9,895,NA,NA,NA,"Data not reported",NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",279
2017,"IA","Obesity / Weight Status",36.3,36.3,32,40.7,645,NA,NA,NA,"$25,000 - $34,999",NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",235
2017,"IA","Obesity / Weight Status",39.8,39.8,35.9,43.8,886,NA,NA,NA,"$15,000 - $24,999",NA,"(42.469400913, -93.816490556)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",353
2017,"IA","Obesity / Weight Status",31.3,31.3,19.5,46.1,75,NA,NA,NA,NA,"2 or more races","(42.469400913, -93.816490556)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",24
2017,"IA","Obesity / Weight Status",43.3,43.3,33.1,54.1,111,NA,NA,NA,NA,"Non-Hispanic Black","(42.469400913, -93.816490556)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",49
2017,"IA","Obesity / Weight Status",36.6,36.6,35.2,37.9,6452,NA,NA,NA,NA,"Non-Hispanic White","(42.469400913, -93.816490556)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",2362
2017,"IA","Obesity / Weight Status",23.9,23.9,13.8,38.1,72,NA,NA,NA,NA,"Asian","(42.469400913, -93.816490556)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",18
2017,"IA","Obesity / Weight Status",38.1,38.1,31.4,45.3,248,NA,NA,NA,NA,"Hispanic","(42.469400913, -93.816490556)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",95
2017,"ID","Obesity / Weight Status",29,29,23.7,34.9,444,"25 - 34",NA,NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",129
2017,"ID","Obesity / Weight Status",16.2,16.2,12,21.4,288,"18 - 24",NA,NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",47
2017,"ID","Obesity / Weight Status",35.2,35.2,31.4,39.3,983,"55 - 64",NA,NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",347
2017,"ID","Obesity / Weight Status",31.9,31.9,27.4,36.7,610,"35 - 44",NA,NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",195
2017,"ID","Obesity / Weight Status",26.1,26.1,23.4,29,1636,"65 or older",NA,NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",427
2017,"ID","Obesity / Weight Status",36.5,36.5,32,41.4,662,"45 - 54",NA,NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",242
2017,"ID","Obesity / Weight Status",29.6,29.6,26.7,32.6,1498,NA,"Some college or technical school",NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",444
2017,"ID","Obesity / Weight Status",30.9,30.9,24.5,38.1,290,NA,"Less than high school",NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",90
2017,"ID","Obesity / Weight Status",32.3,32.3,28.7,36,1210,NA,"High school graduate",NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",391
2017,"ID","Obesity / Weight Status",24.8,24.8,22,27.8,1603,NA,"College graduate",NA,NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",398
2017,"ID","Obesity / Weight Status",30.5,30.5,27.9,33.2,2154,NA,NA,"Male",NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",657
2017,"ID","Obesity / Weight Status",28.2,28.2,25.7,30.7,2467,NA,NA,"Female",NA,NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",696
2017,"ID","Obesity / Weight Status",29.9,29.9,24.9,35.4,550,NA,NA,NA,"$25,000 - $34,999",NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",165
2017,"ID","Obesity / Weight Status",30.7,30.7,25,37.1,391,NA,NA,NA,"Less than $15,000",NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",121
2017,"ID","Obesity / Weight Status",34.1,34.1,29.3,39.3,716,NA,NA,NA,"$15,000 - $24,999",NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",245
2017,"ID","Obesity / Weight Status",25.3,25.3,22,28.8,1129,NA,NA,NA,"$75,000 or greater",NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",286
2017,"ID","Obesity / Weight Status",25.2,25.2,19.5,31.9,393,NA,NA,NA,"Data not reported",NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",100
2017,"ID","Obesity / Weight Status",31.9,31.9,27.5,36.7,730,NA,NA,NA,"$35,000 - $49,999",NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",233
2017,"ID","Obesity / Weight Status",29.9,29.9,25.5,34.8,714,NA,NA,NA,"$50,000 - $74,999",NA,"(43.682630005, -114.363730042)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",214
2017,"ID","Obesity / Weight Status",37.3,37.3,30.1,45.1,273,NA,NA,NA,NA,"Hispanic","(43.682630005, -114.363730042)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",102
2017,"ID","Obesity / Weight Status",28.1,28.1,26.3,30,4137,NA,NA,NA,NA,"Non-Hispanic White","(43.682630005, -114.363730042)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1163
2017,"ID","Obesity / Weight Status",35.7,35.7,22.3,51.9,66,NA,NA,NA,NA,"2 or more races","(43.682630005, -114.363730042)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",24
2017,"IL","Obesity / Weight Status",37.8,37.8,34.4,41.4,1039,"55 - 64",NA,NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",393
2017,"IL","Obesity / Weight Status",30.2,30.2,27.8,32.8,1840,"65 or older",NA,NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",556
2017,"IL","Obesity / Weight Status",31.6,31.6,27.5,36,617,"35 - 44",NA,NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",195
2017,"IL","Obesity / Weight Status",39.7,39.7,35.8,43.8,817,"45 - 54",NA,NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",325
2017,"IL","Obesity / Weight Status",13.6,13.6,9.7,18.8,331,"18 - 24",NA,NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",46
2017,"IL","Obesity / Weight Status",29.4,29.4,25.2,34,603,"25 - 34",NA,NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",178
2017,"IL","Obesity / Weight Status",33,33,29.8,36.3,1245,NA,"High school graduate",NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",411
2017,"IL","Obesity / Weight Status",24.2,24.2,22.2,26.3,2289,NA,"College graduate",NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",554
2017,"IL","Obesity / Weight Status",35.8,35.8,29.7,42.5,320,NA,"Less than high school",NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",115
2017,"IL","Obesity / Weight Status",34.5,34.5,31.6,37.6,1388,NA,"Some college or technical school",NA,NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",479
2017,"IL","Obesity / Weight Status",31.7,31.7,29.4,34.1,2390,NA,NA,"Male",NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",758
2017,"IL","Obesity / Weight Status",30.5,30.5,28.4,32.8,2856,NA,NA,"Female",NA,NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",872
2017,"IL","Obesity / Weight Status",36.6,36.6,31.8,41.7,617,NA,NA,NA,"$35,000 - $49,999",NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",226
2017,"IL","Obesity / Weight Status",32.2,32.2,28.2,36.5,785,NA,NA,NA,"$50,000 - $74,999",NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",253
2017,"IL","Obesity / Weight Status",39.8,39.8,33.7,46.3,408,NA,NA,NA,"Less than $15,000",NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",163
2017,"IL","Obesity / Weight Status",26.8,26.8,24.4,29.3,1870,NA,NA,NA,"$75,000 or greater",NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",502
2017,"IL","Obesity / Weight Status",29,29,24.1,34.4,486,NA,NA,NA,"$25,000 - $34,999",NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",141
2017,"IL","Obesity / Weight Status",27.8,27.8,21.8,34.6,351,NA,NA,NA,"Data not reported",NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",98
2017,"IL","Obesity / Weight Status",33.8,33.8,29.6,38.3,730,NA,NA,NA,"$15,000 - $24,999",NA,"(40.485010283, -88.997710178)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",247
2017,"IL","Obesity / Weight Status",10.6,10.6,5.9,18.2,182,NA,NA,NA,NA,"Asian","(40.485010283, -88.997710178)","OWS","OWS1","Q036","Race/Ethnicity","Asian","RACE","RACEASN",20
2017,"IL","Obesity / Weight Status",31,31,29.1,32.9,3695,NA,NA,NA,NA,"Non-Hispanic White","(40.485010283, -88.997710178)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1146
2017,"IL","Obesity / Weight Status",33.6,33.6,29.2,38.4,572,NA,NA,NA,NA,"Hispanic","(40.485010283, -88.997710178)","OWS","OWS1","Q036","Race/Ethnicity","Hispanic","RACE","RACEHIS",193
2017,"IL","Obesity / Weight Status",18.4,18.4,9.9,31.7,56,NA,NA,NA,NA,"2 or more races","(40.485010283, -88.997710178)","OWS","OWS1","Q036","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",11
2017,"IL","Obesity / Weight Status",38.4,38.4,33.7,43.4,679,NA,NA,NA,NA,"Non-Hispanic Black","(40.485010283, -88.997710178)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",261
2017,"IN","Obesity / Weight Status",33.3,33.3,31.7,34.9,5084,"65 or older",NA,NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Age (years)","65 or older","AGEYR","AGEYR65PLUS",1693
2017,"IN","Obesity / Weight Status",31.4,31.4,28.3,34.6,1107,"25 - 34",NA,NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Age (years)","25 - 34","AGEYR","AGEYR2534",348
2017,"IN","Obesity / Weight Status",38,38,35.5,40.5,2004,"45 - 54",NA,NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Age (years)","45 - 54","AGEYR","AGEYR4554",762
2017,"IN","Obesity / Weight Status",39.3,39.3,37.2,41.5,2826,"55 - 64",NA,NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Age (years)","55 - 64","AGEYR","AGEYR5564",1111
2017,"IN","Obesity / Weight Status",36.2,36.2,33.3,39.3,1322,"35 - 44",NA,NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Age (years)","35 - 44","AGEYR","AGEYR3544",479
2017,"IN","Obesity / Weight Status",20.5,20.5,17,24.5,630,"18 - 24",NA,NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Age (years)","18 - 24","AGEYR","AGEYR1824",130
2017,"IN","Obesity / Weight Status",36.2,36.2,34.1,38.3,3296,NA,"Some college or technical school",NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Education","Some college or technical school","EDU","EDUCOTEC",1194
2017,"IN","Obesity / Weight Status",34.4,34.4,32.6,36.3,4342,NA,"High school graduate",NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Education","High school graduate","EDU","EDUHSGRAD",1494
2017,"IN","Obesity / Weight Status",28.7,28.7,27,30.4,4343,NA,"College graduate",NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Education","College graduate","EDU","EDUCOGRAD",1247
2017,"IN","Obesity / Weight Status",33.9,33.9,30.1,38,968,NA,"Less than high school",NA,NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Education","Less than high school","EDU","EDUHS",329
2017,"IN","Obesity / Weight Status",33.5,33.5,31.9,35.1,5733,NA,NA,"Male",NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Gender","Male","GEN","MALE",1921
2017,"IN","Obesity / Weight Status",33.7,33.7,32.2,35.2,7235,NA,NA,"Female",NA,NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Gender","Female","GEN","FEMALE",2439
2017,"IN","Obesity / Weight Status",35.3,35.3,32.3,38.4,1774,NA,NA,NA,"$35,000 - $49,999",NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Income","$35,000 - $49,999","INC","INC3550",627
2017,"IN","Obesity / Weight Status",36.7,36.7,34,39.6,2118,NA,NA,NA,"$15,000 - $24,999",NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Income","$15,000 - $24,999","INC","INC1525",778
2017,"IN","Obesity / Weight Status",30.5,30.5,27.1,34,1348,NA,NA,NA,"Data not reported",NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Income","Data not reported","INC","INCNR",412
2017,"IN","Obesity / Weight Status",39.8,39.8,36,43.7,1161,NA,NA,NA,"Less than $15,000",NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Income","Less than $15,000","INC","INCLESS15",463
2017,"IN","Obesity / Weight Status",35.6,35.6,32.3,39.1,1369,NA,NA,NA,"$25,000 - $34,999",NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Income","$25,000 - $34,999","INC","INC2535",488
2017,"IN","Obesity / Weight Status",34.3,34.3,31.5,37.2,1885,NA,NA,NA,"$50,000 - $74,999",NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Income","$50,000 - $74,999","INC","INC5075",647
2017,"IN","Obesity / Weight Status",28.6,28.6,26.7,30.6,3318,NA,NA,NA,"$75,000 or greater",NA,"(39.766910452, -86.149960194)","OWS","OWS1","Q036","Income","$75,000 or greater","INC","INC75PLUS",949
2017,"IN","Obesity / Weight Status",43.5,43.5,39.1,48.1,862,NA,NA,NA,NA,"Non-Hispanic Black","(39.766910452, -86.149960194)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",375
2017,"IN","Obesity / Weight Status",33.3,33.3,32.1,34.5,10930,NA,NA,NA,NA,"Non-Hispanic White","(39.766910452, -86.149960194)","OWS","OWS1","Q036","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",3640
